Date,Open,High,Low,Close
2024-06-25,229.92092828350803,233.41275126789063,229.33505290381956,232.87374877929688
2024-06-26,232.873755494802,234.30328574102677,231.4442109449787,232.10040283203125
2024-06-27,230.67086627460867,239.951141460201,229.28820887292332,239.41212463378906
2024-06-28,239.97456404050502,241.98996969674948,237.09205993081633,241.3103485107422
2024-07-01,242.73990284115155,251.12962125518663,240.95881877116275,247.16909790039062
2024-07-02,248.08308733936664,255.44168849072264,247.6143869935121,252.25453186035156
2024-07-03,253.98871318717073,255.65259359083234,250.9890197159408,252.6294708251953
2024-07-04,253.75435680202736,257.2227218978826,247.98932015949612,248.7392578125
2024-07-05,249.04390273668014,251.4577208192969,248.1533892960466,250.80152893066406
2024-07-08,251.1999373811253,254.50426885196282,250.75466636427274,253.66061401367188
2024-07-09,254.9729649231747,255.41823593262316,251.97327154002355,253.56686401367188
2024-07-10,253.56687364257888,254.66830795396993,249.23139567364385,251.012451171875
2024-07-11,251.55146268016742,252.88724712387784,248.41116487446595,250.33282470703125
2024-07-12,255.44168928176285,264.7219504369816,253.8246673621174,262.5425109863281
2024-07-15,265.7062214945412,265.7062214945412,260.66769308026113,262.3315734863281
2024-07-16,263.3392620048659,263.69078724307144,260.784868159663,262.3315734863281
2024-07-18,260.8551257570378,269.2214426192982,260.761379982961,268.65899658203125
2024-07-19,271.79932340076317,271.79932340076317,259.98806977220414,261.1598205566406
2024-07-22,244.19286943918488,246.88789630919507,235.0766423922326,237.06861877441406
2024-07-23,238.0997792833103,238.0997792833103,227.95241950331436,234.6079559326172
2024-07-24,235.52189627050302,237.32639525190206,234.27984335984578,234.3970184326172
2024-07-25,232.475344223646,237.86539756754104,231.20984771711852,237.5607452392578
2024-07-26,239.03716370040993,247.73154893317167,238.33411321893814,245.9739227294922
2024-07-29,247.47376291497562,248.6689429803416,245.05994488305888,245.7864532470703
2024-07-30,245.7864579398003,246.98163802798547,243.60699002054713,244.42721557617188
2024-07-31,244.56781427582933,246.02080239068675,243.46637999813763,244.66156005859375
2024-08-01,245.13025897958767,246.91131441325822,242.5524073077182,244.4506378173828
2024-08-02,241.3806663923336,243.3726427654742,234.81886186904686,235.3578643798828
2024-08-05,229.66315798415351,232.4050577310106,225.09332984059128,227.3196563720703
2024-08-06,229.545977568115,234.04550341945009,228.069574447539,229.42880249023438
2024-08-07,233.74086504405375,234.39704265867312,230.90521940774983,233.1315460205078
2024-08-08,231.5379571546469,231.5379571546469,227.9524025816965,228.3976593017578
2024-08-09,232.1706904264926,232.6862636038011,229.499093064547,230.27244567871094
2024-08-12,230.38963102077716,231.53795249853513,228.44452760038564,229.21788024902344
