Date,Open,High,Low,Close
2024-09-03,296.8739768987057,297.78184838769255,292.0168588914181,292.5162048339844
2024-09-04,285.97948178161704,287.06893850891356,279.987525193557,285.43475341796875
2024-09-05,287.7498230033794,287.7498230033794,281.57628146711505,282.71112060546875
2024-09-06,282.8019721392685,284.29995457247406,275.72058552445696,280.3507080078125
2024-09-09,280.2599505271268,280.2599505271268,267.504338991944,271.36279296875
2024-09-10,272.452243044358,273.7232576047976,267.82209284714855,268.3668212890625
2024-09-11,265.4615781853178,265.4615781853178,257.1545608431538,259.01568603515625
2024-09-12,261.4669535246481,267.595085247882,260.10514647504056,266.9595642089844
2024-09-13,268.45760536753977,269.8647950668015,264.23598085767736,264.5991516113281
2024-09-16,267.64049193073924,268.1852203410374,264.5083520570913,265.5523986816406
2024-09-17,266.6418721896804,269.27469401384894,265.2346547328382,267.50433349609375
2024-09-18,270.1825285315894,270.36408618417113,261.3761650533192,263.6458435058594
2024-09-19,260.92225503408264,262.55644030431506,256.4736903706316,258.9703369140625
2024-09-20,260.5591385354121,262.42026415681994,258.92498080471455,259.87823486328125
2024-09-23,261.83011122196484,269.0930825607491,261.05841497601165,268.2306213378906
2024-09-24,269.0023042992383,274.1771827379663,267.5497321184374,271.86212158203125
2024-09-25,271.8621475610661,273.4509227784233,269.3655007909332,271.1812438964844
2024-09-26,269.6831714118688,271.1811812929583,264.6444965395838,268.0036315917969
2024-09-27,265.7340056401833,270.95426689302633,263.0103910734826,269.8194274902344
2024-09-30,269.6378581828895,273.995630667065,266.6872755596761,270.1825866699219
2024-10-01,269.63780962091306,271.5897276173655,263.9182308022781,265.0530700683594
2024-10-03,267.8220610385026,270.5456752185552,263.78202225567685,265.1438293457031
2024-10-04,269.63781676264153,272.08908072471695,266.1879163847938,268.0490417480469
2024-10-07,268.72999519858195,269.0023455977851,255.56585692027303,262.783447265625
2024-10-08,261.60315119507044,266.82341200101735,254.70332267556788,266.4148864746094
2024-10-09,264.41754478309144,265.00765565084214,260.4229161713524,261.9208984375
2024-10-10,262.10250569229777,265.2346456547643,261.0584313321036,262.14788818359375
2024-10-11,264.46293902189035,266.5964424441315,262.82878151457743,265.5977783203125
2024-10-14,265.7339774983794,265.91553515997464,258.87953160779244,260.10516357421875
2024-10-15,260.01440796302927,260.01440796302927,254.97573191224558,257.56317138671875
2024-10-16,256.92759014742,260.7860433563477,254.7940869495119,259.1064758300781
2024-10-17,258.74335828166966,261.10382954755204,255.0664900621872,255.65660095214844
2024-10-18,256.01975983645247,258.28943855840686,253.47773075027922,257.1999816894531
2024-10-21,255.24803703919846,257.8354760549003,249.2560802938985,251.1172332763672
2024-10-22,252.38821629255585,252.5243914435935,245.12524603953267,245.85153198242188
2024-10-23,245.12527642998538,249.11990502319273,240.6313019463545,245.89697265625
2024-10-24,246.85022583555738,247.34957172456052,243.62729347778236,244.30819702148438
2024-10-25,245.12529601647637,245.3976463740793,237.49918123717146,239.72344970703125
2024-10-28,236.63667256283946,240.63130114270575,231.7795689319814,239.0879364013672
2024-10-29,239.0879551284718,241.08525572182998,235.5018517701131,240.5859375
2024-10-30,240.58593051556105,241.67538732106536,236.99982726131034,237.5445556640625
2024-10-31,239.13332794501,243.58189238892962,237.0906172375537,241.62997436523438
2024-11-01,244.9437051489161,248.75677630609619,243.89965852679515,246.7140655517578
2024-11-04,248.7567845537106,249.07454511168402,236.1827590633463,240.85829162597656
2024-11-05,240.7675157499269,243.8542730890721,239.31491591208282,242.7648162841797
2024-11-06,243.03718265121427,245.67000414605306,240.04119043485056,244.26278686523438
2024-11-07,245.5792246418155,245.5792246418155,240.40434634883354,240.76751708984375
2024-11-08,241.4484492460473,241.94776751497517,235.72884187066163,238.36166381835938
2024-11-11,238.18007280164235,238.18007280164235,232.41508373802685,233.23216247558594
2024-11-12,236.81827648655445,238.95177996420668,231.87036593451236,232.55126953125
2024-11-13,232.55127272297227,233.27758652641722,226.059997219523,229.28294372558594
2024-11-14,229.28294316781546,230.87171824481058,226.0599966695929,227.6941680908203
2024-11-18,227.96652136511696,228.87439279412496,224.33503564908494,227.55796813964844
2024-11-19,232.5342239872102,237.55695754822884,229.83683266606363,230.6739501953125
2024-11-21,230.6739261914427,230.6739261914427,223.97694407604982,225.2326202392578
2024-11-22,227.69749233291353,229.6972807833126,226.48831164982423,228.4416046142578
2024-11-25,231.13899807558207,242.30063983375905,230.62741998977998,239.8822784423828
2024-11-26,238.99867022818094,240.207836755023,234.90605965358063,236.48728942871094
2024-11-27,237.18489115887292,237.64995957290992,233.0457851124959,236.53379821777344
2024-11-28,237.18490675833073,239.41722961542175,233.65038374063445,234.5805206298828
2024-11-29,236.06872329731215,240.5798782734796,234.62700841498102,238.76612854003906
2024-12-02,237.64996300684004,240.2543348088699,235.04557701204834,239.55673217773438
2024-12-03,242.20762987078373,246.20723535392577,240.76592910863684,244.0214080810547
2024-12-04,245.41660436792748,245.83514890345424,241.83557195229847,242.48667907714844
2024-12-05,242.48667938811323,244.85851691570863,238.95214245450245,243.04473876953125
2024-12-06,242.57966742318195,244.62597974867268,241.41699641677192,241.88206481933594
2024-12-09,241.88209072821078,243.0912857357121,239.69629171044906,240.81243896484375
2024-12-10,239.64973576392643,240.67289189934687,236.71981058312574,238.95213317871094
2024-12-11,239.5102437255516,240.62641932236593,237.78948484109804,238.67312622070312
2024-12-12,239.97530724942328,240.53339503641044,235.8827107873906,236.30126953125
2024-12-13,235.3246183892384,238.8591269950255,232.06913947871536,236.48728942871094
2024-12-16,236.25474844965433,238.39405174676105,233.65036255732636,234.2084503173828
2024-12-17,234.16196111771805,234.81305409955246,229.27874246481628,230.11585998535156
2024-12-18,230.115855589219,230.20887495317368,226.39530811522832,227.09291076660156
2024-12-19,223.2328240677123,226.90686145860792,221.88412859418867,224.95358276367188
2024-12-20,224.62805804852513,227.09291512019274,218.861212191836,220.53546142578125
2024-12-23,221.60510650868906,225.3721636236746,220.30292058406394,224.02346801757812
2024-12-24,224.16296303911915,226.255770785335,221.93064045359324,222.2561798095703
2024-12-26,223.2328435955385,225.093117292168,222.30270674722377,223.4653778076172
2024-12-27,223.23282542411897,224.1629621967195,219.79132220404932,220.34939575195312
2024-12-30,219.55880558270778,220.44243274884485,215.00112651654706,216.39633178710938
2024-12-31,216.3963239001112,223.1398157953823,216.1172942103781,222.5352325439453
2025-01-01,221.19585335827955,222.5259565021495,219.83786143566397,220.39593505859375
2025-01-02,220.48894572019452,229.53917340299554,220.442436038596,228.8787841796875
2025-01-03,231.0925010378835,244.3934610325359,230.66464602836137,240.8031463623047
2025-01-06,241.0077508087842,241.37051781320847,233.88291316966053,236.58961486816406
2025-01-07,241.04496595263038,248.7185951864537,240.02180971101564,245.08175659179688
2025-01-08,247.8349943582592,254.39244830777753,247.1838871582884,252.37403869628906
2025-01-09,253.0251123459556,253.54598668265552,243.4260937658759,244.79339599609375
2025-01-10,245.55612133191795,247.88146338998536,240.41246583489377,244.6445770263672
2025-01-13,247.4443039518187,249.8347624580414,236.82214287595423,237.8638916015625
2025-01-14,239.52882241731075,243.69584556794788,238.8777436780231,242.17971801757812
2025-01-15,242.6726887196845,245.99328395304758,239.68695749931467,240.14271545410156
2025-01-16,241.8355677872216,247.0722425082977,241.8355677872216,244.79339599609375
2025-01-17,243.69586189574179,248.34654628306512,243.0447547273066,247.94659423828125
2025-01-20,249.36971851433842,251.57413851358754,246.49559878495427,250.5416717529297
2025-01-21,249.32318522676456,250.5323802306793,246.30955074765427,247.23037719726562
2025-01-22,247.41639350514714,247.7791604890967,243.42609860931694,245.6026153564453
2025-01-23,244.62598986359262,245.39799095414006,242.9238519294574,244.6724853515625
2025-01-24,244.61668522690235,247.0815706294252,237.88250340260694,238.58941650390625
2025-01-27,237.18488300479498,238.52428226201678,232.07842688482714,233.25970458984375
2025-01-28,232.5341991270804,234.7665217615959,229.47405531138293,231.30641174316406
2025-01-29,231.51105316998874,234.39448304326055,229.74379885589428,233.83639526367188
2025-01-30,234.3944670366293,241.27747348679105,233.40852432707885,238.7847137451172
2025-01-31,239.05448561582426,245.08175435594168,237.38023641425707,244.2632293701172
2025-02-01,241.41700586076246,244.16092089743842,236.02222353419046,239.55673217773438
2025-02-03,237.74297354466853,238.44057614991374,227.74400286948733,231.60406494140625
2025-02-04,234.7665343274038,239.51023792060602,234.39448526599114,236.3477783203125
2025-02-05,240.90544332600436,244.62599071327855,239.74277226748117,243.37030029296875
2025-02-06,244.30043661035901,244.57949469511416,236.53380247191254,238.25454711914062
2025-02-07,239.96214008512692,240.81593777479367,234.79197623086444,236.12008666992188
2025-02-10,236.1675046822518,236.78413871359692,229.38463166467506,230.00125122070312
2025-02-11,230.00124420364347,230.00124420364347,224.6413529176402,226.6809539794922
2025-02-12,226.72840890933335,228.86288137814506,222.12742913087874,225.21055603027344
2025-02-13,226.25406312754978,227.1552818675857,222.1748465157214,222.88633728027344
2025-02-14,222.93378552749203,225.73231313160343,215.10738667386732,218.6648406982422
2025-02-17,218.38023669503318,222.2697254665649,213.49467239876125,221.65309143066406
2025-02-18,220.2775417272197,224.9733779617011,217.76361343789318,224.45162963867188
2025-02-19,223.88243829939358,226.5386735132634,222.45945670003303,226.06434631347656
2025-02-20,224.64136346183508,230.190982983214,224.35676424848603,229.4794921875
2025-02-21,229.4794926301209,230.57045387084366,225.87461750513728,227.58218383789062
2025-02-24,224.16702702823588,225.7323009241851,221.98511911621827,222.31715393066406
2025-02-25,222.93377724839894,224.54648678449416,220.60957693385134,221.03646850585938
2025-02-27,221.51079608867695,221.84283090934352,216.76752422382307,219.13916015625
2025-02-28,218.19049526134157,218.66482242495317,211.69220732973596,213.68438720703125
2025-03-03,213.21006335857373,214.39588128604078,207.14816269237488,213.570556640625
2025-03-04,208.79883974702997,216.05604013486897,204.4160465649641,215.1168670654297
2025-03-05,215.45837860010644,219.37632582972915,215.11686244358586,217.1849365234375
2025-03-06,219.60400600646042,221.5772088392448,215.06943926176103,220.65701293945312
2025-03-07,220.6570254915832,224.32831349165966,219.30044213392318,220.93212890625
2025-03-10,220.93212366057745,222.93378503286394,211.05662783674757,211.7301788330078
2025-03-11,209.55775798023672,215.5912007393287,208.79884601582694,215.0789337158203
2025-03-12,215.43941489826418,217.09006425074185,210.94278793826157,212.87803649902344
2025-03-13,216.4354893675106,218.56996170634332,213.32390418270427,213.8551483154297
2025-03-17,214.88919464720854,218.6173994200297,214.62357257829433,217.94386291503906
2025-03-18,217.94386291503906,217.94386291503906,217.94386291503906,217.94386291503906
2025-03-19,220.56214254334225,223.0665895183701,219.7083593945916,220.62855529785156
2025-03-20,221.49182315308832,224.86903046892888,220.09730004032127,223.4934844970703
2025-03-21,223.6927062014974,235.2662867684293,223.6927062014974,229.97279357910156
2025-03-24,231.65192571696787,233.74844388424924,230.28586103269015,231.31040954589844
2025-03-25,231.4811499343322,232.77132046948523,228.19881388738798,229.8115234375
2025-03-26,230.85504266404817,231.94598938020877,227.07938791571286,227.4114227294922
2025-03-27,226.60507896674457,230.9024823748127,226.39637383420686,229.7356414794922
2025-03-28,230.94043066204713,241.81200203683025,230.76966534198738,233.72947692871094
2025-04-01,234.31763548625756,239.25063544353637,234.03303627278973,235.33270263671875
2025-04-02,237.21103407604346,238.58658005205547,235.26628967359744,237.77073669433594
2025-04-03,235.26628421547207,236.80309966574592,230.05816650297515,230.8170928955078
2025-04-04,228.2082887137107,228.82492272800505,212.6883029283175,214.40536499023438
2025-04-07,197.3201057176455,209.46288434917932,194.47414265441023,208.5521697998047
2025-04-08,211.54992470239438,215.57222444596655,207.92605805754653,215.02200317382812
2025-04-09,210.60127424706394,212.5554999713238,208.95061039995926,210.5443572998047
2025-04-11,216.5777968756409,219.51861675523296,213.68439813458204,218.54150390625
2025-04-15,221.98513610742648,221.98513610742648,218.2853896290965,220.74240112304688
2025-04-16,220.74239088520497,229.57436088244154,219.82219497488222,228.83441162109375
2025-04-17,228.62571455267573,232.0503575778924,226.9750506555794,230.9878692626953
2025-04-21,231.48115507507998,237.68536296106885,229.33720134087724,236.95489501953125
2025-04-22,236.1864877248348,237.73279903285675,234.5642823275823,235.05758666992188
2025-04-23,235.9683055168166,239.7724045278855,232.3444386861853,239.22218322753906
2025-04-24,237.16360540404798,238.4632573295605,235.26629656081562,236.56594848632812
2025-04-25,236.2149428348269,237.80867526001805,231.85112685578355,233.68203735351562
2025-04-28,233.36898722438738,239.01347812601125,231.8321716967187,237.73280334472656
2025-04-29,238.33992963762384,239.1557729765744,232.51519237242871,233.06539916992188
2025-04-30,232.8946495612591,234.73504136875113,229.7830643626208,231.8985595703125
2025-05-02,228.62570337113374,233.62511595852072,226.7283946294646,230.2763671875
2025-05-05,227.6770477253719,228.7679944555959,222.45944871499879,226.91812133789062
2025-05-06,228.74904790152067,230.5135457246802,223.88244603153018,224.8311004638672
2025-05-07,220.3724203336468,227.76243175119058,220.15423387442024,226.41534423828125
2025-05-08,225.45720603466344,227.05093846335956,219.51862028291822,221.24517822265625
2025-05-09,217.33672815998773,223.21838252678867,216.72009411669865,222.89584350585938
2025-05-12,226.72838236641292,232.0408523458779,225.88408060104854,231.49063110351562
2025-05-13,231.61396370191284,232.69542912831045,227.9521571747565,228.77749633789062
2025-05-14,228.7774836320985,234.2227502681574,228.7774836320985,233.37844848632812
2025-05-15,232.3728923506168,236.13905147608597,229.85896398111507,234.8963165283203
2025-05-16,234.37455245307822,236.5849189299045,233.5587090945729,234.5737762451172
2025-05-19,235.26627688210553,236.64182278332873,232.33493843857784,233.919189453125
2025-05-20,234.1184009636499,239.72495165332126,234.1184009636499,236.46157836914062
2025-05-21,238.58657396487754,239.0134655361529,235.03860141130363,235.91136169433594
2025-05-22,235.91135318408632,237.61893388290557,227.30706588899173,229.26129150390625
2025-05-23,230.04869221047707,232.11675185621687,227.81934857831044,231.69935607910156
2025-05-26,232.70493449791763,234.4409738412877,232.24008861625532,233.31207275390625
2025-05-27,234.17533624175735,234.17533624175735,230.44711705295632,231.9839324951172
2025-05-28,232.07881125887002,232.74286644215235,228.91030904483904,230.2099609375
2025-05-29,231.0922174852382,232.04087188464342,228.95774508657644,230.5609588623047
2025-05-30,230.5609504296201,232.60056599893355,226.62404060620648,227.10784912109375
2025-06-02,226.72839585695476,227.76242565268655,225.45720246723036,226.07382202148438
2025-06-03,228.15138416899538,228.67314698627487,224.45163778340893,225.0872344970703
2025-06-04,225.77974334082546,226.25407053271795,223.408107381363,225.82717895507812
2025-06-05,225.8271760210615,227.31655585708853,224.0911367842521,225.56155395507812
2025-06-06,225.58051356555407,228.12291477380285,225.31489150316764,227.7339630126953
2025-06-09,229.36566616103616,231.58551404574308,228.15138965271862,230.3332977294922
2025-06-10,231.70883056295378,232.4203213425739,230.13406082998517,232.1167449951172
2025-06-11,231.94600343378272,237.5430586672112,231.0447846386127,234.6212158203125
2025-06-12,238.58659024058014,242.09660875263444,234.08048167738826,235.1524658203125
2025-06-13,242.42862581707635,242.80808177286548,236.32877072431367,238.59605407714844
2025-06-16,240.94873006328888,244.27850171044133,239.24114929219132,243.60496520996094
2025-06-17,243.74727034870907,243.88956272237465,238.63402357543708,239.35499572753906
2025-06-18,240.98667153979204,242.75116926960558,236.94540908294297,237.50511169433594
2025-06-19,237.63792232502314,240.00955827637068,235.45601435472,238.64349365234375
2025-06-20,239.3075557263614,240.24672880129913,236.5469824006065,238.95655822753906
2025-06-23,240.01902927442853,242.37170245909323,237.47664259220514,238.4727325439453
2025-06-24,234.79196700318118,235.26629420924823,230.98786802163792,231.39578247070312
2025-06-25,231.47168271306828,232.7049363766851,229.10004661969668,229.48899841308594
2025-06-26,229.57437722996826,232.77133809896148,229.13798981320107,232.16419982910156
2025-06-27,232.42979967017774,233.57767781559713,229.57435525600022,230.3617401123047
2025-06-30,231.47167464346228,233.0843842356688,230.5230202391858,231.6708984375
2025-07-01,232.70491863033175,232.70491863033175,228.9103011703192,230.87400817871094
2025-07-02,230.42814822875704,231.23451025978994,227.86678424094285,228.69212341308594
2025-07-03,229.5743596326161,233.55870512787084,229.3846316519501,231.51910400390625
2025-07-04,232.61005597173067,232.8472195717172,230.05817331982476,232.64801025390625
2025-07-07,232.89464356620485,232.89464356620485,228.4644294765456,229.11900329589844
2025-07-08,229.96333222048887,231.18709011059087,228.29369109871453,230.75071716308594
2025-07-09,230.8550567626953,232.031378968416,229.8305082615299,230.8550567626953
2025-07-10,231.00683155505428,232.12625129274087,229.88742629268526,230.6083984375
2025-07-11,230.570451954495,230.60839176088467,228.4359795809763,229.3466796875
2025-07-14,230.42814341411312,232.31597084390344,228.7585169142373,231.6803741455078
2025-07-15,231.92702285759904,232.77132469166926,230.23841918945857,231.1586151123047
2025-07-16,231.47166879311624,231.61396116003434,229.85895924167022,230.38072204589844
2025-07-17,230.52301820317822,232.00291674472808,230.3522673600689,231.3483428955078
2025-07-18,232.17367558707093,234.6496640703136,230.9593991522172,233.66305541992188
2025-07-21,233.36898180272286,233.65358101705795,231.87958745038245,232.45826721191406
2025-07-22,232.45825302296387,234.1942922015932,231.53807163077764,233.75791931152344
2025-07-23,233.36896919750453,234.50735151803877,231.71830542377407,232.94207763671875
2025-07-24,232.9515620909279,233.55870030170374,231.24398134958437,232.25904846191406
2025-07-25,231.47167795565622,232.2306043850006,226.96556947086373,227.95216369628906
2025-07-28,227.95215592494517,229.15695104763108,225.5900157692294,227.69602966308594
2025-07-29,227.69603382289503,230.05817402176504,227.5063058373904,229.04312133789062
2025-07-30,230.08661762011818,231.19655593796062,227.77191318610545,229.39410400390625
2025-07-31,227.866775517435,230.34276398844028,227.35450852961043,228.62570190429688
2025-08-01,227.77192464267418,228.35060439911317,222.03256269280894,224.63186645507812
2025-08-04,224.35675776953582,226.14971394394564,221.98512185231027,222.7725067138672
2025-08-05,223.40810698670734,223.88243417776192,221.08390664560332,222.4404754638672
2025-08-06,222.5068865101973,223.28477557038872,220.95109391449745,221.76693725585938
2025-08-07,221.17875195015586,222.17484189487513,219.43323145150126,221.918701171875
2025-08-08,221.8902455733204,223.04760503260013,220.7328861140407,221.45387268066406
2025-08-11,221.4538835786632,222.93378211409325,219.6893858305773,221.78590393066406
2025-08-12,221.7954067421157,224.22395974620366,221.6151600858983,223.42709350585938
2025-08-13,225.53310259315816,227.62962071401128,224.1670379391325,226.41534423828125
2025-08-14,226.26356512331148,226.4153533076872,222.39305327363883,224.77418518066406
2025-08-18,225.0682548413787,226.33944825449936,223.40810965287537,225.93153381347656
2025-08-19,225.30541385601154,226.29200803596785,224.5275103210723,225.7228240966797
2025-08-20,224.8310762920237,226.81376036837113,224.8310762920237,225.71331787109375
2025-08-21,225.7797519340511,228.61623386063945,225.0492839776461,226.0548553466797
2025-08-22,225.7797370585556,226.37739393581197,223.7780757854524,224.15753173828125
2025-08-25,224.16703589899487,225.29593694240356,223.55040185852496,224.60340881347656
2025-08-26,224.50853684638096,225.1156750375799,221.79538488798528,222.1653594970703
2025-08-28,222.2697273365917,223.1994045893189,220.4483126377453,221.4064483642578
2025-08-29,221.4064456222828,223.2847772454379,219.4522199115343,221.71002197265625
2025-09-01,221.98513380267917,226.90865254794326,221.1028921421287,226.46278381347656
2025-09-02,226.49124308061494,230.04869716041517,225.2105538217598,227.19325256347656
2025-09-03,227.2027295085964,229.5174485678663,226.21613529865908,226.79481506347656
2025-09-04,227.98686181696087,228.25388001685536,224.51559611553148,224.7921600341797
2025-09-05,224.82077202575817,226.1654087675379,222.20779153656213,223.27587890625
2025-09-08,223.27587654469662,224.0864623173586,221.30183353384794,221.7500457763672
2025-09-09,221.75004818602895,223.714545499405,220.06210024482493,220.60568237304688
2025-09-10,222.1982554781086,222.23639469875044,220.29097431520637,220.99667358398438
2025-09-11,221.33997193607323,224.31532572116092,221.33997193607323,222.92300415039062
2025-09-12,223.63824263448944,224.4965278698952,221.91215554797586,222.43666076660156
2025-09-15,222.34129323679934,223.33308757910552,221.24461240106112,221.4925537109375
2025-09-16,221.70235797762393,224.3630233447716,221.6451418710445,224.1913604736328
2025-09-17,225.0591681306206,226.92830999737222,224.27717590074903,225.89837646484375
2025-09-18,226.68036459344052,226.68036459344052,223.62871762567306,224.66818237304688
2025-09-19,224.21043972495937,226.39427027371585,223.86712853046046,225.71719360351562
2025-09-22,225.05917624000872,227.39559274408467,224.7253962173977,226.46102905273438
2025-09-23,226.25122782443302,226.5754621296114,224.24857678393056,225.68858337402344
2025-09-24,225.68856935618888,228.9977031305754,225.30710441667196,227.46234130859375
2025-09-25,227.8438058192806,230.91452965357823,227.46235540751957,228.5590362548828
2025-09-26,228.87373893983025,229.12168025184423,225.8602312181197,226.98553466796875
2025-09-29,227.92009634948184,229.97996347409776,227.12857292979888,228.8546600341797
2025-09-30,228.8737471865214,229.72248675028206,227.44328626660564,228.3969268798828
2025-10-01,227.53864474331868,234.8721284686589,227.41466681335862,231.77279663085938
2025-10-03,231.25784810622812,232.87903423421838,228.5876514858554,232.36407470703125
2025-10-06,231.47716706677315,236.02603657330522,231.47716706677315,234.46206665039062
2025-10-07,234.462072545419,237.93332365923317,233.31770676475287,233.94711303710938
2025-10-08,235.12008452060257,235.3584946621665,229.96088556482363,230.59982299804688
2025-10-09,230.6284368166714,233.16512427866502,229.40777802545958,232.10658264160156
2025-10-10,232.7359845557541,235.6255143254089,232.30684920854407,234.91981506347656
2025-10-13,233.64194055992363,234.29040916537696,230.18976633952715,232.7741241455078
2025-10-14,233.92803480650556,237.20856069658456,232.59292927723604,233.3463134765625
2025-10-15,233.34632519353056,236.68406735720123,232.9648602154133,236.23585510253906
2025-10-16,236.50285938702123,237.17040487017232,234.59557826293235,236.83663940429688
2025-10-17,237.02737637919572,237.02737637919572,233.42261603973708,236.20724487304688
2025-10-20,236.2072468292417,237.64723892287242,233.63242007279032,237.2085723876953
2025-10-21,237.2085613617237,237.74259775436883,235.92114076763963,236.61729431152344
2025-10-23,238.4101449569856,241.49994567413228,237.53279736971194,240.61305236816406
2025-10-24,242.22471163696292,245.46708384618876,241.1280307709779,243.1402130126953
2025-10-27,243.5788705819248,244.21780801224972,240.2315974480555,241.52854919433594
2025-10-28,241.36644202595141,242.02444181771637,238.27664123902568,238.92510986328125
2025-10-29,239.3160893343647,245.40985177061228,238.9346389409463,243.78866577148438
2025-10-30,244.60880614317784,244.60880614317784,241.66206027495866,242.73013305664062
2025-10-31,242.892251525805,245.94389845531867,241.57623742734617,243.53118896484375
2025-11-03,243.17835081364808,246.51609288363935,242.51080530992996,245.61012268066406
2025-11-04,244.22735141413506,245.56244236761256,240.31741932675092,240.6511993408203
2025-11-06,241.79557279541268,243.65516902248618,238.83928116675185,239.84060668945312
2025-11-07,238.4101569809959,241.84326906208273,238.4101569809959,240.50816345214844
2025-11-10,240.3174294341684,243.65517150964297,237.93332795168658,239.7452392578125
2025-11-11,242.41542804729232,242.41542804729232,234.59557834603777,237.88563537597656
2025-11-12,240.88961432398222,243.7505360401749,238.31477313828856,242.0816650390625
2025-11-13,241.9386158642892,241.9386158642892,235.83532188131284,239.2207489013672
2025-11-14,239.8557909198375,243.91037368298927,239.46499315036962,241.9075164794922
2025-11-17,241.90751675061105,243.9592274045859,241.76095640591186,242.34716796875
2025-11-18,241.3213143875955,243.71498436247566,240.63741081019828,241.2724609375
2025-11-19,241.2724574288937,244.54544473395694,239.75808994583485,243.27532958984375
2025-11-20,243.27532385326097,245.32704941521513,241.90751675061105,242.34716796875
2025-11-21,241.37016783769099,242.59142955017882,240.5397039100073,241.2724609375
2025-11-24,241.27246013839206,241.76096482176922,238.68339127968494,240.1000518798828
2025-11-25,240.10005682476142,241.8098232517943,238.97650199304616,239.70925903320312
2025-11-26,239.70925542603885,242.2983242991075,239.4161496327907,242.00521850585938
2025-11-27,242.29832683625767,243.0799373237771,237.2178810293515,238.39028930664062
2025-11-28,239.36729815366456,239.70925739993325,236.97362815372392,237.65753173828125
2025-12-01,238.43913628761888,240.1977561098247,237.42303820902012,239.20120239257812
2025-12-02,237.90178311805474,240.59832362964534,236.9247737417999,237.94085693359375
2025-12-03,238.439131714419,238.74200222366053,234.0523544237178,234.5017852783203
